Timestamp,num_ues,IMSI,RNTI,,slicing_enabled,slice_id,slice_prb,power_multiplier,scheduling_policy,,dl_mcs,dl_n_samples,dl_buffer [bytes],tx_brate downlink [Mbps],tx_pkts downlink,tx_errors downlink (%),dl_cqi,,ul_mcs,ul_n_samples,ul_buffer [bytes],rx_brate uplink [Mbps],rx_pkts uplink,rx_errors uplink (%),ul_rssi,ul_sinr,phr,,sum_requested_prbs,sum_granted_prbs,,dl_pmi,dl_ri,ul_n,ul_turbo_iters
1659037250053,1,1010123456007,70,,0,0,0,1,0,,0.1,133,0,0.166208,34,0,1.71429,,5.80769,104,0,0.1,30,66.6667,0,4.13591,40,,1783,1771,,0,0,0,7.39423
1659037250303,1,1010123456007,70,,0,0,0,1,0,,0.1,110,329,0.17296,33,0,2,,9.26667,105,0,0.1,30,70,0,5.86242,40,,1633,1626,,0,0,0,7.51429
1659037250553,1,1010123456007,70,,0,0,0,1,0,,0.634615,104,0,0.21856,38,0,3,,5.31655,139,0,0.107392,44,81.8182,0,2.96428,40,,1385,1389,,0,0,0,8.80935
1659037250803,1,1010123456007,70,,0,0,0,1,0,,0.1,137,0,0.198304,40,0,1.33333,,8.63441,93,0,0.1,28,67.8571,0,6.59877,40,,1812,1793,,0,0,0,7.41935
1659037251053,1,1010123456007,70,,0,0,0,1,0,,0.333333,114,0,0.201696,35,0,1.57143,,3.54545,44,0,0.1,13,76.9231,0,2.67998,40,,1665,1656,,0,0,0,7.75
1659037251303,1,1010123456007,70,,0,0,0,1,0,,0.1,120,0,0.186336,36,0,1.16667,,2.1039,77,0,0.1,23,65.2174,0,2.85972,40,,1692,1685,,0,0,0,7.15584
1659037251553,1,1010123456007,70,,0,0,0,1,0,,0.1,132,0,0.196224,40,0,1.33333,,6.59804,102,0,0.1,30,66.6667,0,5.07909,40,,1786,1774,,0,0,0,7.22549
1659037251803,1,1010123456007,70,,0,0,0,1,0,,0.1,109,0,0.16,32,0,1.16667,,6.95146,103,0,0.1,30,73.3333,0,4.83577,40,,1451,1448,,0,0,0,7.78641
1659037252053,1,1010123456007,70,,0,0,0,1,0,,0.494624,93,0,0.195616,29,0,2.85714,,4.44086,93,0,0.1,27,74.0741,0,3.61248,40,,1346,1350,,0,0,0,7.80645
1659037252303,1,1010123456007,70,,0,0,0,1,0,,0.1,161,0,0.240928,48,0,0.833333,,6.61176,85,0,0.1,25,72,0,4.40678,40,,2198,2178,,0,0,0,7.83529
1659037252553,1,1010123456007,70,,0,0,0,1,0,,0.214286,112,289,0.147136,26,0,2.16667,,7.95349,86,0,0.1,25,72,0,5.05818,40,,1622,1609,,0,0,0,7.60465
1659037252803,1,1010123456007,70,,0,0,0,1,0,,0.1,97,1169,0.182944,35,0,1.33333,,4.30303,99,0,0.1,29,75.8621,0,3.41896,40,,1361,1409,,0,0,0,7.9697
1659037253053,1,1010123456007,70,,0,0,0,1,0,,0.915254,118,705,0.178432,32,0,3.85714,,3.63462,104,0,0.1,31,67.7419,0,3.28206,40,,1553,1538,,0,0,0,7.11538
1659037253303,1,1010123456007,70,,0,0,0,1,0,,0.1,118,0,0.204032,40,0,1.66667,,0.1,14,0,0,4,100,0,0.801195,0,,1612,1605,,0,0,0,10
1659037253553,1,1010123456007,70,,0,0,0,1,0,,0.1,129,0,0.197088,37,0,1,,3.225,40,0,0.1,12,83.3333,0,2.57217,40,,1840,1837,,0,0,0,8.425
1659037253803,1,1010123456007,70,,0,0,0,1,0,,0.1,110,0,0.166016,34,0,0.333333,,3.62857,105,0,0.1,30,66.6667,0,3.21107,40,,1447,1446,,0,0,0,7.35238
1659037254053,1,1010123456007,70,,0,0,0,1,0,,0.1,120,0,0.178432,34,0,0.666667,,8.07018,57,0,0.1,17,82.3529,0,4.26535,40,,1714,1711,,0,0,0,8.59649
1659037254303,1,1010123456007,70,,0,0,0,1,0,,0.1,117,0,0.196224,37,0,1.5,,0.470588,51,0,0.1,15,73.3333,0,1.53275,40,,1682,1677,,0,0,0,7.88235
