Timestamp,num_ues,IMSI,RNTI,,slicing_enabled,slice_id,slice_prb,power_multiplier,scheduling_policy,,dl_mcs,dl_n_samples,dl_buffer [bytes],tx_brate downlink [Mbps],tx_pkts downlink,tx_errors downlink (%),dl_cqi,,ul_mcs,ul_n_samples,ul_buffer [bytes],rx_brate uplink [Mbps],rx_pkts uplink,rx_errors uplink (%),ul_rssi,ul_sinr,phr,,sum_requested_prbs,sum_granted_prbs,,dl_pmi,dl_ri,ul_n,ul_turbo_iters
1658344564619,2,71,71,,0,0,0,0,0,,0,0,28,0,0,0,0.1,,0.1,4,0,0.1,1,0,0,5.30757,0,,0,0,,0,0,0,1
1658344564865,1,71,71,,0,0,0,1,0,,0,3,0,0.00104065,1,0,0.1,,0,0,0,0,0,0,0,0,0,,3,3,,0,0,0,0
1658344913973,2,71,71,,0,0,0,1,0,,6,4,0,0.001024,1,0,0.1,,0,3,0,0.1,1,0,0,0,0,,3,3,,0,0,0,0
1658344925473,3,71,71,,0,0,0,1,0,,0,3,0,0.00234538,1,0,10,,0,0,0,0,0,0,0,0,0,,1,3,,0,0,0,0
1658344925723,3,71,71,,0,0,0,1,0,,0,0,0,0,0,0,8,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1658344925973,4,71,71,,0,0,0,1,0,,0,0,0,0,0,0,5.33333,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1658344926223,7,71,71,,0,0,0,1,0,,0,0,0,0,0,0,6.5,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1658344926473,6,71,71,,0,0,0,1,0,,0,0,0,0,0,0,6,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1658344926723,7,71,71,,0,0,0,1,0,,0,0,0,0,0,0,2.5,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1658344926973,7,71,71,,0,0,0,1,0,,0,0,0,0,0,0,10.4,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1658344927223,6,71,71,,0,0,0,1,0,,0,0,0,0,0,0,5,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1658345223849,2,71,71,,0,0,0,1,0,,6,4,0,0.001024,1,0,0.1,,0,3,0,0.1,1,0,0,0,0,,3,3,,0,0,0,0
1658345224099,2,71,71,,0,0,0,1,0,,0,0,0,0,0,0,0.1,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1658348023940,2,71,71,,0,0,0,0,0,,0,0,0,0,0,0,0.1,,7.5,16,0,0,4,100,0,0.1,0,,0,0,,0,0,0,10
