Timestamp,num_ues,IMSI,RNTI,,slicing_enabled,slice_id,slice_prb,power_multiplier,scheduling_policy,,dl_mcs,dl_n_samples,dl_buffer [bytes],tx_brate downlink [Mbps],tx_pkts downlink,tx_errors downlink (%),dl_cqi,,ul_mcs,ul_n_samples,ul_buffer [bytes],rx_brate uplink [Mbps],rx_pkts uplink,rx_errors uplink (%),ul_rssi,ul_sinr,phr,,sum_requested_prbs,sum_granted_prbs,,dl_pmi,dl_ri,ul_n,ul_turbo_iters
1658344029570,3,76,76,,0,0,0,0,0,,0,3,0,0.00107113,1,0,0.1,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1658344029810,3,76,76,,0,0,0,0,0,,0,0,0,0,0,0,0.1,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1658344030061,3,76,76,,0,0,0,0,0,,0,0,0,0,0,0,0.1,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1658344926223,7,76,76,,0,0,0,0,0,,0,0,0,0,0,0,0.1,,0,12,0,0,4,100,0,0,0,,0,0,,0,0,0,0
1658345348099,2,76,76,,0,0,0,0,0,,0,0,0,0,0,0,2.6,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1658348188209,3,76,76,,0,0,0,0,0,,0,0,28,0,0,0,0.1,,0.1,4,0,0.1,1,0,0,14.1932,0,,0,0,,0,0,0,1
1658348188451,5,76,76,,0,0,0,0,0,,0,0,28,0,0,0,0.1,,0,0,0,0,0,0,0,0,0,,729,729,,0,0,0,0
1658348188701,5,76,76,,0,0,0,0,0,,0,0,28,0,0,0,0.1,,0,0,0,0,0,0,0,0,0,,750,750,,0,0,0,0
1658348188952,5,76,76,,0,0,0,0,0,,0,0,28,0,0,0,0.1,,0,0,0,0,0,0,0,0,0,,750,750,,0,0,0,0
1658349127239,3,76,76,,0,0,0,0,0,,0,0,0,0,0,0,0.1,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1658349127488,4,76,76,,0,0,0,0,0,,0,0,0,0,0,0,0.1,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1658349127738,5,76,76,,0,0,0,0,0,,0,0,0,0,0,0,0.1,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
