Timestamp,num_ues,IMSI,RNTI,,slicing_enabled,slice_id,slice_prb,power_multiplier,scheduling_policy,,dl_mcs,dl_n_samples,dl_buffer [bytes],tx_brate downlink [Mbps],tx_pkts downlink,tx_errors downlink (%),dl_cqi,,ul_mcs,ul_n_samples,ul_buffer [bytes],rx_brate uplink [Mbps],rx_pkts uplink,rx_errors uplink (%),ul_rssi,ul_sinr,phr,,sum_requested_prbs,sum_granted_prbs,,dl_pmi,dl_ri,ul_n,ul_turbo_iters
1658345492569,1,1010123456007,70,,0,0,0,1,0,,1.46154,26,0,0.02848,8,0,2.33333,,7.85714,35,0,0.104576,10,0,0,11.838,40,,193,204,,0,0,0,1.57143
1658345492819,1,1010123456007,70,,0,0,0,1,0,,1.39726,73,0,0.150176,21,0,2.83333,,7.17857,28,0,0.1,8,0,0,12.1909,40,,919,920,,0,0,0,1.57143
1658345493069,1,1010123456007,70,,0,0,0,1,0,,3.18841,69,0,0.206976,20,0,4.14286,,11.4048,42,0,0.122112,12,0,0,15.2758,40,,812,828,,0,0,0,2.52381
1658345493319,1,1010123456007,70,,0,0,0,1,0,,2.14474,76,958,0.199584,21,0,3,,8.53659,41,0,0.1,12,33.3333,0,9.12254,40,,1056,1076,,0,0,0,4.60976
1658345493569,1,1010123456007,70,,0,0,0,1,0,,2.69048,84,0,0.22096,25,0,4,,10.9778,45,0,0.124256,13,0,0,15.4941,40,,887,925,,0,0,0,2.33333
1658345493819,1,1010123456007,70,,0,0,0,1,0,,0.2,70,0,0.112,20,0,2.16667,,11.7568,37,0,0.1,10,40,0,8.78489,40,,954,952,,0,0,0,5.75676
1658345494069,1,1010123456007,70,,0,0,0,1,0,,3.29333,75,0,0.248192,22,0,3.28571,,10.5455,22,0,0.1,6,0,0,14.6333,40,,981,993,,0,0,0,2.77273
1658345494319,1,1010123456007,70,,0,0,0,1,0,,0.1,180,119,0.26224,51,0,1.66667,,8.97778,45,0,0.135456,13,0,0,13.6147,40,,2483,2470,,0,0,0,1.84444
1658345494569,1,1010123456007,70,,0,0,0,1,0,,1.20755,106,0,0.197462,30,0,2.5,,11.5333,45,0,0.120643,13,0,0,16.5552,40,,1234,1242,,0,0,0,2.42222
1658345494819,1,1010123456007,70,,0,0,0,1,0,,0.1,118,0,0.183232,36,0,1.33333,,10.4286,35,0,0.1,10,0,0,14.2743,40,,1597,1595,,0,0,0,2.14286
1658345495069,1,1010123456007,70,,0,0,0,1,0,,0.1,164,0,0.2464,48,0,1.42857,,8.44,25,0,0.1,7,0,0,13.1786,40,,2246,2226,,0,0,0,1.8
1658345495319,1,1010123456007,70,,0,0,0,1,0,,0.237288,118,534,0.181344,33,0,1.66667,,8.97826,46,0,0.136928,13,0,0,12.7755,40,,1620,1627,,0,0,0,1.95652
1658345495569,1,1010123456007,70,,0,0,0,1,0,,0.538462,104,0,0.175968,31,0,2.16667,,8.64815,54,0,0.103232,16,25,0,11.0158,40,,1283,1293,,0,0,0,3.59259
1658345495819,1,1010123456007,70,,0,0,0,1,0,,1.56471,85,0,0.219936,25,0,3.16667,,9.45714,35,0,0.10016,10,0,0,13.3175,40,,1105,1123,,0,0,0,2.14286
1658345496069,1,1010123456007,70,,0,0,0,1,0,,0.1,154,0,0.230272,44,0,0.857143,,8.57143,21,0,0.1,6,0,0,12.6497,40,,2085,2082,,0,0,0,2.33333
1658345496319,1,1010123456007,70,,0,0,0,1,0,,0.1,131,391,0.187296,37,0,0.833333,,9,46,0,0.133856,13,0,0,12.8635,40,,1788,1794,,0,0,0,2.04348
1658345496569,1,1010123456007,70,,0,0,0,1,0,,0.1,151,0,0.210624,42,0,1.5,,5.17391,46,0,0.124896,13,0,0,10.9564,40,,1883,1893,,0,0,0,1.5
1658345496819,1,1010123456007,70,,0,0,0,1,0,,0.85,100,0,0.19392,30,0,2.66667,,7.40476,42,0,0.123328,12,0,0,12.6827,40,,1287,1290,,0,0,0,1.85714
1658345497069,1,1010123456007,70,,0,0,0,1,0,,0.1,127,0,0.192128,37,0,1.28571,,4.58537,41,0,0.139072,12,0,0,9.6178,40,,1733,1736,,0,0,0,1.21951
1658345497319,1,1010123456007,70,,0,0,0,1,0,,0.576577,111,162,0.180241,31,0,2.33333,,10.1304,46,0,0.137863,13,0,0,14.4379,40,,1480,1482,,0,0,0,2.04348
1658345497569,1,1010123456007,70,,0,0,0,1,0,,2.64935,77,0,0.212819,24,0,3.33333,,11.2889,45,0,0.128289,13,0,0,16.7026,40,,866,893,,0,0,0,2.15556
1658345497819,1,1010123456007,70,,0,0,0,1,0,,1.97183,71,0,0.173728,21,0,3.16667,,11.5476,42,0,0.119744,12,0,0,16.9636,40,,905,927,,0,0,0,1.95238
1658345498069,1,1010123456007,70,,0,0,0,1,0,,1.93617,94,0,0.212384,27,0,2.85714,,11.8039,51,0,0.11024,15,26.6667,0,12.2584,40,,1168,1173,,0,0,0,3.72549
1658345498319,1,1010123456007,70,,0,0,0,1,0,,2.19444,72,598,0.174592,20,0,3,,11.8478,46,0,0.136736,13,0,0,16.2434,40,,917,988,,0,0,0,2.04348
1658345498569,1,1010123456007,70,,0,0,0,1,0,,1.80769,104,0,0.213408,29,0,3,,9.68889,45,0,0.127904,13,0,0,14.4795,40,,1143,1160,,0,0,0,1.88889
1658345498819,1,1010123456007,70,,0,0,0,1,0,,2.71212,66,0,0.178272,20,0,3.5,,11.3571,42,0,0.118976,12,0,0,16.3081,40,,754,779,,0,0,0,1.85714
1658345499069,1,1010123456007,70,,0,0,0,1,0,,3.41379,58,0,0.181664,17,0,3.71429,,10.9762,42,0,0.126528,12,0,0,15.7876,40,,694,727,,0,0,0,2.04762
