Timestamp,num_ues,IMSI,RNTI,,slicing_enabled,slice_id,slice_prb,power_multiplier,scheduling_policy,,dl_mcs,dl_n_samples,dl_buffer [bytes],tx_brate downlink [Mbps],tx_pkts downlink,tx_errors downlink (%),dl_cqi,,ul_mcs,ul_n_samples,ul_buffer [bytes],rx_brate uplink [Mbps],rx_pkts uplink,rx_errors uplink (%),ul_rssi,ul_sinr,phr,,sum_requested_prbs,sum_granted_prbs,,dl_pmi,dl_ri,ul_n,ul_turbo_iters
1658343899561,1,70,70,,0,0,0,1,0,,6,4,0,0.00101992,1,0,0.1,,0.1,4,0,0.1,1,0,0,20.7248,0,,3,3,,0,0,0,1
1658343899810,1,70,70,,0,0,0,1,0,,0.857143,7,0,0,0,0,0.1,,0,3,0,0.1,1,0,0,0,40,,3,6,,0,0,0,0
1658344564619,2,70,70,,0,0,0,1,0,,0,0,0,0,0,0,0.1,,0,12,0,0,4,100,0,0,0,,0,0,,0,0,0,0
1658344910223,1,70,70,,0,0,0,1,0,,6,4,0,0.001024,1,0,0.1,,0.1,4,0,0.1,1,0,0,12.8605,0,,3,3,,0,0,0,1
1658344910473,1,70,70,,0,0,0,1,0,,1.33333,6,0,0,0,0,0.1,,9,7,0,0.1,2,50,0,5.26599,40,,3,6,,0,0,0,8.28571
1658345066689,1,70,70,,0,0,0,1,0,,0,3,0,0.001024,1,0,0.1,,0,3,0,0.1,1,0,0,0,0,,3,3,,0,0,0,0
1658345066939,1,70,70,,0,0,0,1,0,,0,0,0,0,0,0,0.1,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1658345223849,2,70,70,,0,0,0,1,0,,6,4,0,0.001024,1,0,0.1,,0,3,0,0.1,1,0,0,0,0,,3,3,,0,0,0,0
1658345224099,2,70,70,,0,0,0,1,0,,0,0,0,0,0,0,0.1,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1658345224349,2,70,70,,0,0,0,1,0,,0,0,0,0,0,0,0.1,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1658345224599,2,70,70,,0,0,0,1,0,,0,0,0,0,0,0,0.1,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1658345452319,1,70,70,,0,0,0,1,0,,0,3,0,0.001024,1,0,0.1,,0,3,0,0.1,1,0,0,0,0,,3,3,,0,0,0,0
1658345452569,1,70,70,,0,0,0,1,0,,0.857143,7,0,0.0008,2,0,0.1,,4.71429,7,0,0.1,2,0,0,16.9176,40,,3,6,,0,0,0,1.42857
1658347138619,1,70,70,,0,0,0,1,0,,6,4,0,0.001024,1,0,0.1,,0,3,0,0.1,1,0,0,0,0,,3,3,,0,0,0,0
1658348020440,1,70,70,,0,0,0,1,0,,0,3,0,0.001024,1,0,0.1,,0,3,0,0.1,1,0,0,0,0,,3,3,,0,0,0,0
1658348020690,1,70,70,,0,0,0,1,0,,0,0,0,0,0,0,0.1,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1658348020940,1,70,70,,0,0,0,1,0,,0,0,0,0,0,0,0.1,,0,36,0,0,12,100,0,0,0,,0,0,,0,0,0,0
1658348021190,1,70,70,,0,0,0,1,0,,0,0,0,0,0,0,0.1,,0,24,0,0,8,100,0,0,0,,0,0,,0,0,0,0
1658348067759,1,70,70,,0,0,0,1,0,,6,4,0,0.001024,1,0,0.1,,0.1,4,0,0.1,1,0,0,9.0798,0,,3,3,,0,0,0,1
1658348068009,2,70,70,,0,0,0,1,0,,0,0,0,0,0,0,0.1,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1658348068259,2,70,70,,0,0,0,1,0,,0,0,0,0,0,0,0.1,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1658348068509,2,70,70,,0,0,0,1,0,,0,0,0,0,0,0,0.1,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
