Timestamp,num_ues,IMSI,RNTI,,slicing_enabled,slice_id,slice_prb,power_multiplier,scheduling_policy,,dl_mcs,dl_n_samples,dl_buffer [bytes],tx_brate downlink [Mbps],tx_pkts downlink,tx_errors downlink (%),dl_cqi,,ul_mcs,ul_n_samples,ul_buffer [bytes],rx_brate uplink [Mbps],rx_pkts uplink,rx_errors uplink (%),ul_rssi,ul_sinr,phr,,sum_requested_prbs,sum_granted_prbs,,dl_pmi,dl_ri,ul_n,ul_turbo_iters
1658344029331,3,75,75,,0,0,0,0,0,,0,0,0,0,0,0,0.1,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1658344926223,7,75,75,,0,0,0,0,0,,0,3,0,0.00102811,1,0,0.1,,0,3,0,0.1,1,0,0,0,0,,0,0,,0,0,0,0
1658344926473,6,75,75,,0,0,0,0,0,,0,0,0,0,0,0,0.1,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1658344926723,7,75,75,,0,0,0,0,0,,0,0,0,0,0,0,0.1,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1658344926973,7,75,75,,0,0,0,0,0,,0,0,0,0,0,0,0.1,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1658345336099,2,75,75,,0,0,0,1,0,,25,4,0,0.048864,1,0,9.16667,,2.69091,110,0,0,30,100,0,0.1,0,,17,21,,0,0,0,10
1658348079759,3,75,75,,0,0,0,1,0,,0,3,0,0,0,0,0.1,,0,3,0,0.1,1,0,0,0,0,,3,3,,0,0,0,0
1658348080009,2,75,75,,0,0,0,1,0,,0,0,0,0.001024,1,0,0.1,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1658348080259,2,75,75,,0,0,0,1,0,,0.857143,7,0,0.0008,2,0,0.1,,0.612245,49,0,0.1,15,86.6667,0,1.33023,40,,3,6,,0,0,0,8.95918
1658348080509,2,75,75,,0,0,0,1,0,,0.1,4,0,0.000608,1,0,0.1,,2.2125,80,0,0.1,24,95.8333,0,0.745699,40,,6,6,,0,0,0,9.7
1658348184701,4,75,75,,0,0,0,1,0,,0,3,0,0.00102811,1,0,0.1,,0.1,4,0,0.1,1,0,0,13.7443,0,,3,3,,0,0,0,1
1658348184951,3,75,75,,0,0,0,1,0,,0,0,0,0,0,0,0.1,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1658349126988,2,75,75,,0,0,0,0,0,,0,0,0,0,0,0,0.1,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1658349127239,3,75,75,,0,0,0,0,0,,0,0,0,0,0,0,3.5,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1658349127488,4,75,75,,0,0,0,0,0,,0,0,0,0,0,0,0.1,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1658349127738,5,75,75,,0,0,0,0,0,,0,0,0,0,0,0,12.5,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1658349127988,5,75,75,,0,0,0,0,0,,0,0,0,0,0,0,6.75,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1658349128238,4,75,75,,0,0,0,0,0,,0,0,0,0,0,0,6.66667,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1658349128488,3,75,75,,0,0,0,0,0,,0,0,0,0,0,0,14,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1658349128738,2,75,75,,0,0,0,0,0,,0,0,0,0,0,0,0.1,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1658349128988,1,75,75,,0,0,0,0,0,,0,0,0,0,0,0,6.25,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1658349129238,1,75,75,,0,0,0,0,0,,0,0,0,0,0,0,3,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1658349129488,1,75,75,,0,0,0,0,0,,0,0,0,0,0,0,0.1,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1658349129738,1,75,75,,0,0,0,0,0,,0,0,0,0,0,0,7.5,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1658349129988,1,75,75,,0,0,0,0,0,,0,0,0,0,0,0,2.66667,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1658349130238,1,75,75,,0,0,0,0,0,,0,0,0,0,0,0,6,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1658349130488,1,75,75,,0,0,0,0,0,,0,0,0,0,0,0,0.1,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1658349130738,1,75,75,,0,0,0,0,0,,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1658349130988,1,75,75,,0,0,0,0,0,,0,0,0,0,0,0,5,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1658349131238,1,75,75,,0,0,0,0,0,,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1658349131488,1,75,75,,0,0,0,0,0,,0,0,0,0,0,0,13,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1658349131738,1,75,75,,0,0,0,0,0,,0,0,0,0,0,0,9,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1658349131988,1,75,75,,0,0,0,0,0,,0,0,0,0,0,0,7.5,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1658349132238,1,75,75,,0,0,0,0,0,,0,0,0,0,0,0,6,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1658349132488,1,75,75,,0,0,0,0,0,,0,0,0,0,0,0,4.5,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1658349132738,1,75,75,,0,0,0,1,0,,0.1,4,0,0.00195984,1,0,9,,0,0,0,0,0,0,0,0,0,,18,18,,0,0,0,0
1658349132988,1,75,75,,0,0,0,1,0,,11,4,0,0.0020241,1,0,5,,0,0,0,0,0,0,0,0,0,,3,3,,0,0,0,0
1658349133238,1,75,75,,0,0,0,1,0,,0.1,4,0,0.00195984,1,0,7,,0,0,0,0,0,0,0,0,0,,18,18,,0,0,0,0
1658349133488,1,75,75,,0,0,0,1,0,,0,0,0,0,0,0,4.5,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1658349133738,1,75,75,,0,0,0,1,0,,11,4,0,0.0020241,1,0,0.1,,0,0,0,0,0,0,0,0,0,,2,3,,0,0,0,0
1658349133988,1,75,75,,0,0,0,1,0,,0,0,0,0,0,0,6.5,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1658349134238,1,75,75,,0,0,0,1,0,,0,0,0,0,0,0,9,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1658349134488,1,75,75,,0,0,0,1,0,,0,0,0,0,0,0,7.33333,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1658349134738,1,75,75,,0,0,0,1,0,,11,4,0,0.0020241,1,0,15,,0,0,0,0,0,0,0,0,0,,1,3,,0,0,0,0
1658349134988,1,75,75,,0,0,0,1,0,,0,0,0,0,0,0,11.3333,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1658349135238,1,75,75,,0,0,0,1,0,,0,0,0,0,0,0,7,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
